Corrected_Mean,FORECAST,STD,L95,U95,RESIDUAL,,,,,
0.992,,,,,,,,Date,Actual Height,Forecasted Height
1.582,1.588123692,0.00602437,1.576316145,1.59993124,-0.006123692,,,,,
1.582,1.589504263,0.00602437,1.577696716,1.601311811,-0.007504263,,,,,
1.592,1.587860625,0.00602437,1.576053078,1.599668173,0.004139375,,,,,
1.582,1.602062575,0.00602437,1.590255027,1.613870122,-0.020062575,,,,,
1.592,1.5774083,0.00602437,1.565600753,1.589215848,0.0145917,,,,,
1.582,1.593989894,0.00602437,1.582182346,1.605797441,-0.011989894,,,,,
1.592,1.574529657,0.00602437,1.56272211,1.586337205,0.017470343,,,,,
1.592,1.593365681,0.00602437,1.581558133,1.605173228,-0.001365681,,,,,
1.582,1.593127954,0.00602437,1.581320406,1.604935501,-0.011127954,,,,,
1.582,1.574864887,0.00602437,1.56305734,1.586672434,0.007135113,,,,,
1.582,1.580914741,0.00602437,1.569107193,1.592722288,0.001085259,,,,,
1.582,1.582806948,0.00602437,1.570999401,1.594614495,-0.000806948,,,,,
1.582,1.582493156,0.00602437,1.570685608,1.594300703,-0.000493156,,,,,
1.582,1.580916633,0.00602437,1.569109086,1.59272418,0.001083367,,,,,
1.582,1.581171141,0.00602437,1.569363594,1.592978689,0.000828859,,,,,
1.582,1.582512539,0.00602437,1.570704992,1.594320087,-0.000512539,,,,,
1.582,1.581740865,0.00602437,1.569933318,1.593548413,0.000259135,,,,,
1.582,1.583154628,0.00602437,1.571347081,1.594962176,-0.001154628,,,,,
1.582,1.581845428,0.00602437,1.570037881,1.593652975,0.000154572,,,,,
1.582,1.581827196,0.00602437,1.570019649,1.593634744,0.000172804,,,,,
1.582,1.581711849,0.00602437,1.569904301,1.593519396,0.000288151,,,,,
1.582,1.58218023,0.00602437,1.570372683,1.593987778,-0.00018023,,,,,
1.572,1.582937393,0.00602437,1.571129845,1.59474494,-0.010937392,,,,,
1.572,1.565660546,0.00602437,1.553852998,1.577468093,0.006339454,,,,,
1.572,1.570189698,0.00602437,1.55838215,1.581997245,0.001810302,,,,,
1.572,1.573075235,0.00602437,1.561267687,1.584882782,-0.001075235,,,,,
1.572,1.572739432,0.00602437,1.560931884,1.584546979,-0.000739432,,,,,
1.572,1.572054396,0.00602437,1.560246848,1.583861943,-0.000054396,,,,,
1.562,1.571995292,0.00602437,1.560187744,1.583802839,-0.009995291,,,,,
1.562,1.555400505,0.00602437,1.543592958,1.567208053,0.006599495,,,,,
1.562,1.559922203,0.00602437,1.548114656,1.571729751,0.002077797,,,,,
1.562,1.562972883,0.00602437,1.551165336,1.574780431,-0.000972883,,,,,
1.552,1.562595455,0.00602437,1.550787908,1.574403003,-0.010595455,,,,,
1.552,1.544889673,0.00602437,1.533082126,1.556697221,0.007110327,,,,,
1.552,1.550020239,0.00602437,1.538212691,1.561827786,0.001979761,,,,,
1.542,1.553077022,0.00602437,1.541269475,1.56488457,-0.011077022,,,,,
1.542,1.535969758,0.00602437,1.524162211,1.547777306,0.006030242,,,,,
1.542,1.539664623,0.00602437,1.527857075,1.55147217,0.002335377,,,,,
1.532,1.542366848,0.00602437,1.5305593,1.554174395,-0.010366848,,,,,
1.532,1.525400763,0.00602437,1.513593215,1.53720831,0.006599237,,,,,
1.532,1.529936379,0.00602437,1.518128831,1.541743926,0.002063621,,,,,
1.522,1.532994593,0.00602437,1.521187046,1.544802141,-0.010994593,,,,,
1.522,1.516149147,0.00602437,1.5043416,1.527956694,0.005850853,,,,,
1.512,1.519291078,0.00602437,1.507483531,1.531098626,-0.007291078,,,,,
1.512,1.5057204,0.00602437,1.493912852,1.517527947,0.006279601,,,,,
1.512,1.510457332,0.00602437,1.498649785,1.52226488,0.001542668,,,,,
1.502,1.512706519,0.00602437,1.500898972,1.524514067,-0.010706519,,,,,
1.502,1.495631333,0.00602437,1.483823785,1.50743888,0.006368667,,,,,
1.502,1.499757721,0.00602437,1.487950174,1.511565269,0.002242279,,,,,
1.492,1.502654763,0.00602437,1.490847215,1.51446231,-0.010654763,,,,,
1.492,1.48581653,0.00602437,1.474008982,1.497624077,0.00618347,,,,,
1.492,1.489541755,0.00602437,1.477734208,1.501349303,0.002458245,,,,,
1.482,1.492713288,0.00602437,1.48090574,1.504520835,-0.010713288,,,,,
1.482,1.475749654,0.00602437,1.463942107,1.487557202,0.006250346,,,,,
1.472,1.479392422,0.00602437,1.467584874,1.491199969,-0.007392421,,,,,
1.472,1.466405702,0.00602437,1.454598155,1.47821325,0.005594298,,,,,
1.462,1.470534716,0.00602437,1.458727169,1.482342264,-0.008534716,,,,,
1.462,1.45559056,0.00602437,1.443783013,1.467398108,0.00640944,,,,,
1.452,1.46021034,0.00602437,1.448402793,1.472017887,-0.00821034,,,,,
1.452,1.445820175,0.00602437,1.434012627,1.457627722,0.006179825,,,,,
1.452,1.450265942,0.00602437,1.438458394,1.462073489,0.001734059,,,,,
1.442,1.452870987,0.00602437,1.44106344,1.464678535,-0.010870987,,,,,
1.442,1.435375616,0.00602437,1.423568069,1.447183164,0.006624384,,,,,
1.432,1.439912511,0.00602437,1.428104964,1.451720059,-0.007912511,,,,,
1.432,1.425731498,0.00602437,1.41392395,1.437539045,0.006268502,,,,,
1.422,1.43006468,0.00602437,1.418257132,1.441872227,-0.00806468,,,,,
1.422,1.416098903,0.00602437,1.404291355,1.42790645,0.005901097,,,,,
1.422,1.420060851,0.00602437,1.408253304,1.431868399,0.001939149,,,,,
1.412,1.422998807,0.00602437,1.411191259,1.434806354,-0.010998807,,,,,
1.412,1.405134065,0.00602437,1.393326517,1.416941612,0.006865935,,,,,
1.402,1.410165633,0.00602437,1.398358085,1.42197318,-0.008165633,,,,,
1.402,1.395627061,0.00602437,1.383819514,1.407434609,0.006372939,,,,,
1.402,1.400290239,0.00602437,1.388482692,1.412097787,0.001709761,,,,,
1.392,1.402517055,0.00602437,1.390709508,1.414324603,-0.010517055,,,,,
1.392,1.385300171,0.00602437,1.373492624,1.397107719,0.006699829,,,,,
1.382,1.390420859,0.00602437,1.378613312,1.402228407,-0.008420859,,,,,
1.382,1.375602403,0.00602437,1.363794856,1.387409951,0.006397597,,,,,
1.382,1.380756481,0.00602437,1.368948934,1.392564029,0.001243519,,,,,
1.372,1.382446066,0.00602437,1.370638518,1.394253613,-0.010446066,,,,,
1.372,1.365401661,0.00602437,1.353594113,1.377209208,0.006598339,,,,,
1.362,1.369811412,0.00602437,1.358003865,1.38161896,-0.007811412,,,,,
1.362,1.355431735,0.00602437,1.343624188,1.367239283,0.006568265,,,,,
1.362,1.361028309,0.00602437,1.349220762,1.372835857,0.000971691,,,,,
1.352,1.362657771,0.00602437,1.350850223,1.374465318,-0.010657771,,,,,
1.352,1.345506437,0.00602437,1.333698889,1.357313984,0.006493563,,,,,
1.342,1.349791852,0.00602437,1.337984305,1.3615994,-0.007791852,,,,,
1.342,1.335375453,0.00602437,1.323567906,1.347183001,0.006624547,,,,,
1.342,1.340939403,0.00602437,1.329131855,1.35274695,0.001060598,,,,,
1.332,1.342595995,0.00602437,1.330788447,1.354403542,-0.010595995,,,,,
1.332,1.325503829,0.00602437,1.313696282,1.337311377,0.006496171,,,,,
1.322,1.329808449,0.00602437,1.318000902,1.341615997,-0.007808449,,,,,
1.322,1.315429871,0.00602437,1.303622324,1.327237419,0.006570129,,,,,
1.312,1.320963262,0.00602437,1.309155714,1.332770809,-0.008963262,,,,,
1.312,1.30573998,0.00602437,1.293932432,1.317547527,0.00626002,,,,,
1.312,1.310165747,0.00602437,1.2983582,1.321973295,0.001834253,,,,,
1.302,1.312668437,0.00602437,1.30086089,1.324475985,-0.010668437,,,,,
1.302,1.295160503,0.00602437,1.283352955,1.30696805,0.006839497,,,,,
1.302,1.300413126,0.00602437,1.288605578,1.312220673,0.001586874,,,,,
1.292,1.302599751,0.00602437,1.290792203,1.314407298,-0.010599751,,,,,
1.292,1.285592637,0.00602437,1.273785089,1.297400184,0.006407363,,,,,
1.282,1.289545332,0.00602437,1.277737784,1.301352879,-0.007545332,,,,,
1.282,1.275543749,0.00602437,1.263736202,1.287351297,0.006456251,,,,,
1.272,1.280957565,0.00602437,1.269150017,1.292765112,-0.008957564,,,,,
1.272,1.265567452,0.00602437,1.253759905,1.277375,0.006432548,,,,,
1.272,1.270632506,0.00602437,1.258824959,1.282440054,0.001367494,,,,,
1.262,1.272680749,0.00602437,1.260873201,1.284488296,-0.010680749,,,,,
1.262,1.255348058,0.00602437,1.243540511,1.267155606,0.006651942,,,,,
1.252,1.259854307,0.00602437,1.24804676,1.271661855,-0.007854307,,,,,
1.252,1.245615295,0.00602437,1.233807747,1.257422842,0.006384706,,,,,
1.252,1.250544515,0.00602437,1.238736967,1.262352062,0.001455486,,,,,
1.242,1.252633883,0.00602437,1.240826336,1.264441431,-0.010633883,,,,,
1.242,1.235325006,0.00602437,1.223517459,1.247132554,0.006674994,,,,,
1.232,1.24035831,0.00602437,1.228550763,1.252165858,-0.00835831,,,,,
1.232,1.225519922,0.00602437,1.213712374,1.237327469,0.006480078,,,,,
1.232,1.230697825,0.00602437,1.218890278,1.242505373,0.001302175,,,,,
1.222,1.232406251,0.00602437,1.220598704,1.244213799,-0.010406251,,,,,
1.222,1.215451252,0.00602437,1.203643704,1.227258799,0.006548749,,,,,
1.212,1.219833346,0.00602437,1.208025799,1.231640894,-0.007833346,,,,,
1.212,1.205473003,0.00602437,1.193665456,1.217280551,0.006526997,,,,,
1.212,1.211032073,0.00602437,1.199224525,1.22283962,0.000967927,,,,,
1.202,1.212645426,0.00602437,1.200837879,1.224452974,-0.010645426,,,,,
1.202,1.195480995,0.00602437,1.183673448,1.207288543,0.006519005,,,,,
1.202,1.199780002,0.00602437,1.187972455,1.21158755,0.002219998,,,,,
1.192,1.202237061,0.00602437,1.190429513,1.214044608,-0.010237061,,,,,
1.192,1.186255754,0.00602437,1.174448207,1.198063301,0.005744246,,,,,
1.182,1.189721425,0.00602437,1.177913878,1.201528973,-0.007721425,,,,,
1.182,1.17578917,0.00602437,1.163981623,1.187596718,0.00621083,,,,,
1.182,1.180384578,0.00602437,1.16857703,1.192192125,0.001615422,,,,,
1.172,1.182281609,0.00602437,1.170474061,1.194089156,-0.010281609,,,,,
1.172,1.166130733,0.00602437,1.154323186,1.177938281,0.005869267,,,,,
1.162,1.169931337,0.00602437,1.15812379,1.181738884,-0.007931337,,,,,
1.162,1.155639798,0.00602437,1.14383225,1.167447345,0.006360202,,,,,
1.162,1.160397219,0.00602437,1.148589671,1.172204766,0.001602782,,,,,
1.162,1.162498832,0.00602437,1.150691285,1.17430638,-0.000498832,,,,,
1.152,1.162550024,0.00602437,1.150742477,1.174357572,-0.010550024,,,,,
1.152,1.145224606,0.00602437,1.133417059,1.157032154,0.006775394,,,,,
1.142,1.14939226,0.00602437,1.137584712,1.161199807,-0.007392259,,,,,
1.142,1.136504309,0.00602437,1.124696761,1.148311856,0.005495692,,,,,
1.142,1.140310138,0.00602437,1.12850259,1.152117685,0.001689863,,,,,
1.142,1.142594594,0.00602437,1.130787047,1.154402142,-0.000594594,,,,,
1.132,1.142340381,0.00602437,1.130532833,1.154147928,-0.010340381,,,,,
1.132,1.124877171,0.00602437,1.113069623,1.136684718,0.00712283,,,,,
1.122,1.130248664,0.00602437,1.118441117,1.142056212,-0.008248664,,,,,
1.122,1.116174849,0.00602437,1.104367301,1.127982396,0.005825151,,,,,
1.122,1.120421092,0.00602437,1.108613544,1.132228639,0.001578908,,,,,
1.112,1.122244794,0.00602437,1.110437247,1.134052342,-0.010244794,,,,,
1.112,1.10552376,0.00602437,1.093716212,1.117331307,0.00647624,,,,,
1.112,1.109831781,0.00602437,1.098024233,1.121639328,0.002168219,,,,,
1.102,1.113266771,0.00602437,1.101459223,1.125074318,-0.011266771,,,,,
1.102,1.095874817,0.00602437,1.08406727,1.107682365,0.006125183,,,,,
1.102,1.099741636,0.00602437,1.087934089,1.111549183,0.002258364,,,,,
1.092,1.102206102,0.00602437,1.090398554,1.114013649,-0.010206102,,,,,
1.092,1.08562551,0.00602437,1.073817963,1.097433057,0.00637449,,,,,
1.092,1.089568105,0.00602437,1.077760558,1.101375653,0.002431895,,,,,
1.082,1.093376255,0.00602437,1.081568708,1.105183803,-0.011376255,,,,,
1.072,1.07584769,0.00602437,1.064040143,1.087655238,-0.00384769,,,,,
1.072,1.062754274,0.00602437,1.050946726,1.074561821,0.009245726,,,,,
1.072,1.070536172,0.00602437,1.058728625,1.08234372,0.001463828,,,,,
1.062,1.073219319,0.00602437,1.061411772,1.085026867,-0.011219319,,,,,
1.062,1.055493313,0.00602437,1.043685766,1.067300861,0.006506687,,,,,
1.052,1.059810776,0.00602437,1.048003228,1.071618323,-0.007810776,,,,,
1.052,1.045885086,0.00602437,1.034077539,1.057692633,0.006114914,,,,,
1.042,1.050443615,0.00602437,1.038636067,1.062251162,-0.008443615,,,,,
1.042,1.035814698,0.00602437,1.02400715,1.047622245,0.006185302,,,,,
1.042,1.040148292,0.00602437,1.028340745,1.05195584,0.001851708,,,,,
1.042,1.042691389,0.00602437,1.030883841,1.054498936,-0.000691389,,,,,
1.032,1.042056259,0.00602437,1.030248711,1.053863806,-0.010056259,,,,,
1.032,1.025243996,0.00602437,1.013436449,1.037051544,0.006756004,,,,,
1.022,1.030141616,0.00602437,1.018334069,1.041949164,-0.008141616,,,,,
1.022,1.016026919,0.00602437,1.004219372,1.027834467,0.005973081,,,,,
1.022,1.019941004,0.00602437,1.008133456,1.031748551,0.002058996,,,,,
1.012,1.022223284,0.00602437,1.010415736,1.034030831,-0.010223284,,,,,
1.012,1.006097831,0.00602437,0.994290284,1.017905378,0.005902169,,,,,
1.012,1.009811464,0.00602437,0.998003916,1.021619011,0.002188536,,,,,
1.002,1.013000186,0.00602437,1.001192639,1.024807734,-0.011000186,,,,,
1.002,0.995768713,0.00602437,0.983961165,1.00757626,0.006231288,,,,,
1.002,0.999809783,0.00602437,0.988002235,1.01161733,0.002190217,,,,,
0.992,1.002271507,0.00602437,0.99046396,1.014079055,-0.010271507,,,,,
0.992,0.985670603,0.00602437,0.973863056,0.997478151,0.006329397,,,,,
0.992,0.989628347,0.00602437,0.977820799,1.001435894,0.002371653,,,,,
0.982,0.99340711,0.00602437,0.981599563,1.005214658,-0.01140711,,,,,
0.982,0.97587979,0.00602437,0.964072243,0.987687338,0.00612021,,,,,
0.982,0.979594265,0.00602437,0.967786718,0.991401812,0.002405735,,,,,
0.972,0.982635461,0.00602437,0.970827914,0.994443008,-0.010635461,,,,,
0.972,0.96559107,0.00602437,0.953783522,0.977398617,0.00640893,,,,,
0.972,0.969739394,0.00602437,0.957931846,0.981546941,0.002260606,,,,,
0.962,0.972858862,0.00602437,0.961051315,0.98466641,-0.010858862,,,,,
0.962,0.955749863,0.00602437,0.943942316,0.96755741,0.006250137,,,,,
0.962,0.959847483,0.00602437,0.948039936,0.971655031,0.002152517,,,,,
0.952,0.962850302,0.00602437,0.951042754,0.974657849,-0.010850302,,,,,
0.952,0.945662675,0.00602437,0.933855128,0.957470223,0.006337325,,,,,
0.952,0.949703097,0.00602437,0.93789555,0.961510645,0.002296903,,,,,
0.942,0.952776661,0.00602437,0.940969113,0.964584208,-0.010776661,,,,,
0.942,0.935668246,0.00602437,0.923860699,0.947475794,0.006331754,,,,,
0.932,0.939811953,0.00602437,0.928004406,0.951619501,-0.007811953,,,,,
0.932,0.926012302,0.00602437,0.914204754,0.937819849,0.005987698,,,,,
0.932,0.930380275,0.00602437,0.918572727,0.942187822,0.001619725,,,,,
0.922,0.932638994,0.00602437,0.920831447,0.944446542,-0.010638994,,,,,
0.922,0.915672536,0.00602437,0.903864988,0.927480083,0.006327465,,,,,
0.922,0.91978912,0.00602437,0.907981573,0.931596668,0.00221088,,,,,
0.922,0.922655975,0.00602437,0.910848428,0.934463523,-0.000655975,,,,,
0.912,0.922681322,0.00602437,0.910873775,0.93448887,-0.010681322,,,,,
0.912,0.904882584,0.00602437,0.893075037,0.916690131,0.007117416,,,,,
0.912,0.90988426,0.00602437,0.898076712,0.921691807,0.002115741,,,,,
0.902,0.912921432,0.00602437,0.901113884,0.924728979,-0.010921432,,,,,
0.902,0.89524293,0.00602437,0.883435383,0.907050478,0.00675707,,,,,
0.902,0.90033233,0.00602437,0.888524783,0.912139878,0.00166767,,,,,
0.892,0.902805109,0.00602437,0.890997562,0.914612657,-0.010805109,,,,,
0.892,0.885677763,0.00602437,0.873870216,0.897485311,0.006322237,,,,,
0.892,0.889684715,0.00602437,0.877877167,0.901492262,0.002315285,,,,,
0.892,0.892702104,0.00602437,0.880894557,0.904509652,-0.000702104,,,,,
0.882,0.89295435,0.00602437,0.881146803,0.904761898,-0.01095435,,,,,
0.882,0.874701126,0.00602437,0.862893579,0.886508674,0.007298874,,,,,
0.882,0.87984821,0.00602437,0.868040662,0.891655757,0.00215179,,,,,
0.872,0.883019595,0.00602437,0.871212047,0.894827142,-0.011019595,,,,,
0.872,0.865799186,0.00602437,0.853991638,0.877606733,0.006200814,,,,,
0.872,0.869937023,0.00602437,0.858129476,0.881744571,0.002062977,,,,,
0.872,0.872600971,0.00602437,0.860793424,0.884408519,-0.000600971,,,,,
0.862,0.87266356,0.00602437,0.860856013,0.884471108,-0.01066356,,,,,
0.862,0.855058988,0.00602437,0.843251441,0.866866536,0.006941012,,,,,
0.862,0.859807233,0.00602437,0.847999685,0.87161478,0.002192768,,,,,
0.862,0.863208967,0.00602437,0.851401419,0.875016514,-0.001208967,,,,,
0.852,0.862092672,0.00602437,0.850285125,0.87390022,-0.010092672,,,,,
0.852,0.845112672,0.00602437,0.833305125,0.85692022,0.006887328,,,,,
0.852,0.849981926,0.00602437,0.838174379,0.861789474,0.002018074,,,,,
0.842,0.853149944,0.00602437,0.841342396,0.864957491,-0.011149944,,,,,
0.842,0.835678662,0.00602437,0.823871114,0.847486209,0.006321338,,,,,
0.842,0.839754063,0.00602437,0.827946516,0.851561611,0.002245937,,,,,
0.832,0.843027919,0.00602437,0.831220372,0.854835467,-0.011027919,,,,,
0.832,0.825426964,0.00602437,0.813619416,0.837234511,0.006573036,,,,,
0.832,0.829671846,0.00602437,0.817864298,0.841479393,0.002328154,,,,,
0.832,0.832883345,0.00602437,0.821075798,0.844690893,-0.000883345,,,,,
0.832,0.833054714,0.00602437,0.821247167,0.844862262,-0.001054714,,,,,
0.822,0.831530406,0.00602437,0.819722859,0.843337954,-0.009530406,,,,,
0.822,0.815057759,0.00602437,0.803250212,0.826865307,0.006942241,,,,,
0.822,0.820079275,0.00602437,0.808271728,0.831886823,0.001920725,,,,,
0.822,0.822850164,0.00602437,0.811042617,0.834657712,-0.000850164,,,,,
0.822,0.822619952,0.00602437,0.810812405,0.8344275,-0.000619952,,,,,
0.812,0.821884344,0.00602437,0.810076796,0.833691891,-0.009884344,,,,,
0.812,0.805248992,0.00602437,0.793441444,0.817056539,0.006751008,,,,,
0.812,0.81013869,0.00602437,0.798331142,0.821946237,0.001861311,,,,,
0.812,0.812686587,0.00602437,0.80087904,0.824494135,-0.000686587,,,,,
0.812,0.812922804,0.00602437,0.801115256,0.824730351,-0.000922804,,,,,
0.802,0.811899398,0.00602437,0.80009185,0.823706945,-0.009899397,,,,,
0.802,0.794741412,0.00602437,0.782933865,0.80654896,0.007258588,,,,,
0.802,0.800239559,0.00602437,0.788432011,0.812047106,0.001760442,,,,,
0.802,0.80306989,0.00602437,0.791262343,0.814877438,-0.00106989,,,,,
0.802,0.803063492,0.00602437,0.791255945,0.81487104,-0.001063492,,,,,
0.802,0.80185432,0.00602437,0.790046773,0.813661867,0.00014568,,,,,
0.792,0.801493925,0.00602437,0.789686377,0.813301472,-0.009493925,,,,,
0.792,0.785429085,0.00602437,0.773621537,0.797236632,0.006570915,,,,,
0.792,0.790084986,0.00602437,0.778277438,0.801892533,0.001915014,,,,,
0.792,0.793329753,0.00602437,0.781522206,0.805137301,-0.001329753,,,,,
0.792,0.792455526,0.00602437,0.780647979,0.804263074,-0.000455526,,,,,
0.782,0.791537073,0.00602437,0.779729526,0.803344621,-0.009537073,,,,,
0.782,0.775331357,0.00602437,0.763523809,0.787138904,0.006668643,,,,,
0.782,0.780320935,0.00602437,0.768513387,0.792128482,0.001679065,,,,,
0.782,0.783194731,0.00602437,0.771387184,0.795002279,-0.001194731,,,,,
0.782,0.782436934,0.00602437,0.770629386,0.794244481,-0.000436934,,,,,
0.772,0.781714912,0.00602437,0.769907365,0.79352246,-0.009714912,,,,,
0.772,0.764894353,0.00602437,0.753086806,0.7767019,0.007105647,,,,,
0.772,0.770330881,0.00602437,0.758523333,0.782138428,0.001669119,,,,,
0.772,0.773004872,0.00602437,0.761197325,0.78481242,-0.001004872,,,,,
0.772,0.772976787,0.00602437,0.761169239,0.784784334,-0.000976787,,,,,
0.762,0.771836926,0.00602437,0.760029379,0.783644474,-0.009836926,,,,,
0.762,0.754644428,0.00602437,0.742836881,0.766451976,0.007355572,,,,,
0.762,0.760144883,0.00602437,0.748337335,0.77195243,0.001855117,,,,,
0.762,0.762961728,0.00602437,0.75115418,0.774769275,-0.000961728,,,,,
0.762,0.763010694,0.00602437,0.751203147,0.774818242,-0.001010694,,,,,
0.762,0.761879997,0.00602437,0.750072449,0.773687544,0.000120003,,,,,
0.762,0.76154866,0.00602437,0.749741112,0.773356207,0.000451341,,,,,
0.762,0.762326793,0.00602437,0.750519246,0.774134341,-0.000326793,,,,,
0.762,0.762218643,0.00602437,0.750411096,0.774026191,-0.000218643,,,,,
0.752,0.762538996,0.00602437,0.750731448,0.774346543,-0.010538996,,,,,
0.752,0.745099771,0.00602437,0.733292224,0.756907319,0.006900229,,,,,
0.752,0.749503887,0.00602437,0.73769634,0.761311435,0.002496113,,,,,
0.752,0.753070477,0.00602437,0.741262929,0.764878024,-0.001070477,,,,,
0.752,0.752938658,0.00602437,0.74113111,0.764746205,-0.000938658,,,,,
0.752,0.752551891,0.00602437,0.740744343,0.764359438,-0.000551891,,,,,
0.752,0.751940837,0.00602437,0.740133289,0.763748384,5.91631E-05,,,,,
0.752,0.751950419,0.00602437,0.740142872,0.763757967,4.95807E-05,,,,,
0.752,0.751958157,0.00602437,0.74015061,0.763765705,0.000041843,,,,,
0.752,0.752228322,0.00602437,0.740420775,0.76403587,-0.000228322,,,,,
0.742,0.752210087,0.00602437,0.740402539,0.764017634,-0.010210087,,,,,
0.742,0.735115989,0.00602437,0.723308442,0.746923537,0.006884011,,,,,
0.742,0.740286454,0.00602437,0.728478907,0.752094002,0.001713546,,,,,
0.742,0.743166896,0.00602437,0.731359348,0.754974443,-0.001166896,,,,,
0.742,0.743039398,0.00602437,0.731231851,0.754846946,-0.001039398,,,,,
0.742,0.741862491,0.00602437,0.730054944,0.753670038,0.000137509,,,,,
0.742,0.741694164,0.00602437,0.729886617,0.753501712,0.000305836,,,,,
0.742,0.742119021,0.00602437,0.730311473,0.753926568,-0.000119021,,,,,
0.742,0.742128542,0.00602437,0.730320994,0.753936089,-0.000128542,,,,,
